timestamp,power
1750019302037,23.18
1750019302534,23.77
1750019303038,24.61
1750019303539,24.50
1750019304042,24.58
1750019304545,24.47
1750019305048,24.56
1750019305551,24.57
1750019306054,24.55
1750019306556,24.60
1750019307059,24.96
1750019307562,24.56
1750019308065,24.72
1750019308568,24.70
1750019309071,24.92
1750019309576,24.81
1750019310078,24.93
1750019310581,24.84
1750019311084,25.15
