timestamp,power
1750019795892,27.68
1750019796384,28.85
1750019796886,27.36
1750019797398,28.03
1750019797900,28.92
1750019798392,29.50
1750019798903,29.15
1750019799396,27.98
1750019799905,29.34
1750019800402,30.74
1750019800904,27.34
1750019801408,28.39
1750019801918,30.49
1750019802414,28.12
1750019802917,25.05
1750019803420,25.11
1750019803923,24.96
1750019804426,25.18
1750019804930,25.19
1750019805432,27.64
