timestamp,power
1750019546400,23.45
1750019546897,23.75
1750019547400,24.49
1750019547903,24.67
1750019548406,24.50
1750019548909,24.69
1750019549412,24.50
1750019549915,24.40
1750019550418,24.47
1750019550921,24.73
1750019551424,24.88
1750019551927,24.65
1750019552430,24.59
1750019552932,24.83
1750019553435,24.68
1750019553939,25.53
1750019554441,24.89
1750019554944,25.07
1750019555447,24.91
