timestamp,power
1750019069819,25.70
1750019070320,23.34
1750019070822,23.35
1750019071324,23.86
1750019071829,23.50
1750019072330,23.64
1750019072833,23.53
1750019073336,23.62
1750019073841,23.81
1750019074340,24.87
1750019074844,23.88
1750019075348,23.66
1750019075852,28.87
1750019076355,28.55
1750019076857,26.49
1750019077360,25.20
1750019077864,25.09
1750019078368,25.59
1750019078870,25.31
1750019079370,25.59
