timestamp,power
1750019132446,23.69
1750019132943,23.79
1750019133444,24.71
1750019133948,25.20
1750019134451,25.05
1750019134954,24.88
1750019135456,25.33
1750019135958,27.61
1750019136461,24.57
1750019136964,24.63
1750019137467,25.03
1750019137970,24.69
1750019138474,24.78
1750019138977,24.75
1750019139479,25.08
1750019139983,24.98
1750019140485,24.99
1750019140988,25.19
1750019141489,25.34
