timestamp,power
1750019717966,25.98
1750019718472,25.01
1750019718972,25.90
1750019719475,26.99
1750019719975,26.85
1750019720478,27.57
1750019720981,24.47
1750019721488,29.04
1750019721989,30.34
1750019722490,27.72
1750019722997,29.51
1750019723505,31.72
1750019724006,27.94
1750019724504,31.52
1750019725005,28.28
1750019725509,27.18
1750019726010,25.43
1750019726512,25.33
1750019727016,24.98
1750019727517,25.49
