timestamp,power
1750019515858,23.25
1750019516355,23.43
1750019516858,24.66
1750019517361,24.50
1750019517864,24.49
1750019518366,24.59
1750019518870,24.67
1750019519372,24.45
1750019519874,24.54
1750019520378,24.73
1750019520881,24.92
1750019521384,24.56
1750019521887,24.60
1750019522390,24.50
1750019522892,24.90
1750019523395,24.88
1750019523900,25.00
1750019524401,25.21
1750019524904,25.02
