timestamp,power
1750019470034,23.10
1750019470530,24.10
1750019471033,24.45
1750019471536,24.52
1750019472039,24.56
1750019472541,24.65
1750019473053,24.45
1750019473548,24.99
1750019474051,24.53
1750019474553,24.72
1750019475057,24.54
1750019475560,24.87
1750019476063,24.67
1750019476566,24.73
1750019477068,24.78
1750019477572,24.67
1750019478075,24.82
1750019478578,25.84
1750019479081,25.02
